order_id,customer_id,product_id,order_date,quantity,channel,price,amount
23646,3700,46,03-12-2024,2,Store,3882,7764
23647,2993,25,03-05-2023,1,Mobile App,2048,2048
23648,362,354,20-05-2024,2,Mobile App,3509,7018
23649,2101,195,02-06-2023,3,Store,391,1173
23650,4498,349,16-03-2024,2,Web,617,1234
23651,4777,99,18-02-2023,3,Mobile App,1742,5226
23652,1893,491,23-06-2023,2,Web,3017,6034
23653,2755,256,16-09-2023,1,Store,2563,2563
23654,1473,361,17-09-2022,2,Web,2655,5310
23655,1107,435,21-06-2022,3,Web,1367,4101
23656,2427,330,02-10-2022,3,Store,2817,8451
23657,1804,373,04-11-2023,2,Web,2863,5726
23658,2028,294,27-08-2023,1,Store,4608,4608
23659,81,246,01-11-2024,2,Web,3140,6280
23660,2969,166,05-12-2024,1,Mobile App,3957,3957
23661,2542,257,27-02-2023,3,Store,2637,7911
23662,3740,310,05-12-2022,3,Web,2084,6252
23663,2989,449,24-11-2022,2,Mobile App,2793,5586
23664,4837,352,17-12-2022,1,Mobile App,3296,3296
23665,325,278,21-02-2022,3,Web,4754,14262
23666,2362,189,06-09-2023,1,Web,3331,3331
23667,1235,186,25-01-2024,2,Web,897,1794
23668,103,182,24-09-2023,1,Mobile App,4340,4340
23669,4913,275,16-06-2024,1,Store,3080,3080
23670,747,227,25-08-2024,3,Web,4911,14733
23671,4909,454,03-07-2022,1,Mobile App,3017,3017
23672,3692,34,29-09-2024,1,Web,1186,1186
23673,3486,207,18-04-2022,3,Mobile App,4251,12753
23674,1248,44,30-07-2023,3,Web,1816,5448
23675,3065,373,10-09-2023,2,Web,2863,5726
23676,1720,490,03-08-2022,3,Web,3899,11697
23677,2203,499,02-06-2023,1,Web,2574,2574
23678,3306,245,27-05-2022,2,Web,1913,3826
23679,2537,254,07-08-2024,3,Store,3560,10680
23680,3486,109,20-06-2022,3,Mobile App,3187,9561
23681,1790,323,28-07-2024,3,Web,2773,8319
23682,1765,114,22-03-2024,2,Web,4427,8854
23683,3358,436,19-02-2023,2,Web,1806,3612
23684,4683,485,06-02-2023,3,Mobile App,1661,4983
23685,2998,278,22-07-2024,2,Mobile App,4754,9508
23686,260,237,08-09-2024,1,Store,4826,4826
23687,1919,29,25-06-2024,1,Mobile App,479,479
23688,1787,398,04-01-2022,2,Web,1545,3090
23689,100,222,20-08-2024,3,Mobile App,3127,9381
23690,3906,318,11-01-2024,2,Web,2106,4212
23691,2343,271,09-08-2024,2,Store,2687,5374
23692,3234,242,24-05-2023,3,Store,477,1431
23693,3250,477,18-07-2022,3,Store,3702,11106
23694,328,398,26-06-2023,1,Store,1545,1545
23695,1352,371,26-01-2024,1,Web,3135,3135
23696,2812,451,09-08-2024,2,Mobile App,488,976
23697,2290,406,01-10-2023,1,Web,1885,1885
23698,1366,97,17-04-2024,3,Store,4975,14925
23699,3163,343,21-10-2023,3,Web,4598,13794
23700,3100,381,19-08-2024,1,Store,1440,1440
23701,4555,376,30-12-2022,2,Mobile App,4517,9034
23702,3703,263,06-05-2023,1,Mobile App,1467,1467
23703,1409,340,14-04-2022,3,Store,1896,5688
23704,1511,7,18-02-2022,1,Mobile App,4572,4572
23705,220,273,30-05-2023,1,Mobile App,2099,2099
23706,4955,288,02-04-2023,3,Mobile App,736,2208
23707,2169,381,22-07-2022,2,Mobile App,1440,2880
23708,3187,335,20-07-2024,3,Web,4454,13362
23709,3240,205,17-07-2022,1,Mobile App,3100,3100
23710,4531,184,27-05-2023,3,Web,1525,4575
23711,1270,318,14-06-2022,2,Store,2106,4212
23712,4376,58,31-01-2022,2,Web,3557,7114
23713,3818,111,09-04-2023,2,Mobile App,4276,8552
23714,68,186,07-05-2023,2,Web,897,1794
23715,1672,131,31-12-2022,1,Store,4740,4740
23716,743,89,27-03-2023,1,Web,3423,3423
23717,2013,497,03-04-2024,1,Web,2882,2882
23718,1706,480,09-11-2022,1,Mobile App,4339,4339
23719,1447,336,29-01-2022,2,Web,1344,2688
23720,3070,118,24-11-2022,2,Store,1674,3348
23721,291,257,28-07-2024,1,Mobile App,2637,2637
23722,3680,110,16-11-2022,1,Mobile App,797,797
23723,3911,67,11-05-2022,3,Web,2426,7278
23724,4652,148,30-08-2023,2,Web,2591,5182
23725,353,220,24-03-2023,1,Web,1056,1056
23726,1264,214,08-09-2022,1,Mobile App,2197,2197
23727,1827,484,26-06-2024,1,Web,3607,3607
23728,4379,62,21-06-2022,1,Mobile App,2388,2388
23729,1606,56,04-06-2023,1,Store,3037,3037
23730,3837,489,24-08-2024,2,Mobile App,1465,2930
23731,3399,437,24-08-2022,3,Mobile App,3313,9939
23732,4552,449,13-11-2022,3,Mobile App,2793,8379
23733,3007,312,08-05-2023,3,Store,2721,8163
23734,1005,334,28-03-2023,2,Mobile App,4479,8958
23735,2079,429,24-06-2022,1,Web,2405,2405
23736,2496,335,20-06-2024,3,Web,4454,13362
23737,2262,96,07-12-2023,1,Mobile App,2609,2609
23738,3765,146,01-02-2024,3,Web,3387,10161
23739,1738,48,25-01-2024,2,Web,3590,7180
23740,3097,294,24-05-2022,3,Store,4608,13824
23741,2445,278,08-07-2023,3,Web,4754,14262
23742,337,464,16-12-2022,1,Store,2426,2426
23743,2984,203,06-12-2023,1,Web,3218,3218
23744,968,199,13-11-2023,3,Mobile App,2643,7929
23745,4999,329,25-10-2023,2,Mobile App,1732,3464
23746,672,385,04-11-2024,2,Store,4794,9588
23747,1304,426,05-04-2024,1,Store,728,728
23748,4865,381,13-09-2024,3,Store,1440,4320
23749,2671,124,08-12-2024,3,Store,2228,6684
23750,2607,200,20-08-2023,3,Mobile App,1777,5331
23751,1715,75,18-02-2024,2,Web,2483,4966
23752,2596,453,27-08-2024,2,Mobile App,457,914
23753,2971,157,14-05-2023,3,Store,3812,11436
23754,3270,134,29-09-2023,3,Web,563,1689
23755,2602,312,27-11-2022,2,Mobile App,2721,5442
23756,479,120,13-08-2024,1,Web,4954,4954
23757,844,12,14-05-2024,3,Mobile App,4631,13893
23758,1626,235,29-06-2022,2,Web,1811,3622
23759,1881,295,03-03-2022,1,Store,1248,1248
23760,3652,455,31-12-2022,2,Web,2270,4540
23761,2118,108,04-10-2022,3,Store,3919,11757
23762,505,396,15-12-2023,2,Mobile App,2981,5962
23763,110,33,27-07-2024,3,Mobile App,3517,10551
23764,1406,120,05-03-2023,2,Web,4954,9908
23765,4493,256,11-02-2024,2,Web,2563,5126
23766,3481,83,09-11-2023,3,Store,4938,14814
23767,351,181,22-04-2024,3,Web,1016,3048
23768,1558,228,30-01-2022,3,Web,773,2319
23769,3043,275,03-07-2023,2,Web,3080,6160
23770,2837,186,23-02-2023,3,Web,897,2691
23771,3629,341,17-01-2022,2,Web,875,1750
23772,2042,211,24-09-2024,1,Web,1981,1981
23773,111,249,06-04-2023,2,Web,4171,8342
23774,4305,384,31-08-2024,3,Store,3776,11328
23775,1766,43,27-05-2024,1,Store,638,638
23776,1202,73,11-07-2023,1,Web,3622,3622
23777,2979,429,21-06-2022,1,Mobile App,2405,2405
23778,2473,342,20-07-2024,3,Mobile App,979,2937
23779,2376,19,08-12-2022,1,Web,326,326
23780,11,165,09-06-2024,3,Web,4006,12018
23781,4952,267,15-08-2024,1,Web,1195,1195
23782,2302,440,27-12-2023,1,Store,4366,4366
23783,1590,128,30-09-2023,1,Web,484,484
23784,1502,409,04-03-2024,1,Store,3091,3091
23785,129,355,13-12-2023,1,Mobile App,2842,2842
23786,3604,453,17-08-2022,2,Store,457,914
23787,4196,301,19-03-2024,1,Store,4030,4030
23788,290,318,07-09-2024,2,Mobile App,2106,4212
23789,1677,351,24-04-2024,3,Store,4801,14403
23790,1845,142,12-09-2022,3,Store,1497,4491
23791,3636,461,04-02-2022,1,Web,1149,1149
23792,2694,34,11-04-2024,3,Mobile App,1186,3558
23793,1828,98,23-02-2023,1,Store,2704,2704
23794,4761,210,31-08-2023,2,Web,1752,3504
23795,1371,316,25-07-2024,3,Mobile App,3575,10725
23796,4794,320,27-02-2023,1,Mobile App,3560,3560
23797,3823,198,12-11-2023,1,Mobile App,599,599
23798,183,435,27-02-2022,3,Mobile App,1367,4101
23799,351,256,22-08-2022,3,Store,2563,7689
23800,3587,42,03-08-2023,3,Mobile App,2081,6243
23801,1402,405,14-04-2024,1,Mobile App,3658,3658
23802,2756,104,13-09-2022,1,Mobile App,4103,4103
23803,4774,389,01-02-2022,1,Store,4923,4923
23804,2850,322,03-06-2024,2,Web,3671,7342
23805,4436,454,25-10-2023,1,Store,3017,3017
23806,3213,370,24-02-2022,1,Store,491,491
23807,4207,189,19-01-2023,1,Store,3331,3331
23808,3968,392,25-12-2024,3,Mobile App,735,2205
23809,3928,322,11-11-2024,1,Web,3671,3671
23810,3430,343,12-11-2024,2,Mobile App,4598,9196
23811,3489,62,17-12-2023,2,Web,2388,4776
23812,1896,404,22-03-2022,3,Web,1626,4878
23813,2909,388,12-02-2022,2,Store,1241,2482
23814,1412,143,21-04-2022,2,Store,2778,5556
23815,3383,222,14-07-2024,1,Store,3127,3127
23816,1944,440,12-12-2024,1,Web,4366,4366
23817,4000,20,28-03-2024,1,Web,3567,3567
23818,3119,280,17-07-2023,1,Store,3108,3108
23819,656,265,17-12-2024,1,Store,3741,3741
23820,350,248,15-08-2024,2,Store,2074,4148
23821,3999,116,06-10-2024,1,Web,4438,4438
23822,1144,405,22-03-2022,2,Web,3658,7316
23823,398,486,10-04-2022,3,Store,4594,13782
23824,646,255,08-02-2023,2,Web,3445,6890
23825,4509,297,21-05-2024,1,Web,1427,1427
23826,4133,13,03-09-2023,1,Mobile App,1009,1009
23827,2235,389,18-03-2024,1,Store,4923,4923
23828,4516,448,13-04-2022,3,Mobile App,2488,7464
23829,2773,46,03-05-2022,3,Store,3882,11646
23830,1484,334,16-12-2022,2,Web,4479,8958
23831,2235,242,27-08-2024,2,Web,477,954
23832,1984,71,13-11-2022,1,Web,2821,2821
23833,1963,454,28-06-2022,1,Store,3017,3017
23834,810,59,21-06-2024,1,Web,4177,4177
23835,3197,204,17-05-2023,2,Web,1665,3330
23836,4416,494,03-07-2023,1,Web,3355,3355
23837,514,51,19-01-2024,2,Mobile App,1679,3358
23838,334,16,08-08-2023,2,Web,1093,2186
23839,2513,51,11-11-2024,1,Mobile App,1679,1679
23840,4096,224,02-03-2022,1,Web,3079,3079
23841,4820,128,09-11-2024,2,Web,484,968
23842,8,170,01-10-2022,2,Web,1680,3360
23843,2004,267,13-11-2023,2,Store,1195,2390
23844,4260,68,15-01-2022,2,Web,4161,8322
23845,4877,121,19-08-2023,3,Web,1736,5208
23846,2129,477,24-10-2024,1,Mobile App,3702,3702
23847,1299,180,05-08-2024,2,Web,3117,6234
23848,2947,226,07-04-2022,3,Store,1540,4620
23849,1845,457,08-04-2023,3,Web,3203,9609
23850,3612,394,29-12-2023,2,Store,4301,8602
23851,3066,328,07-07-2023,3,Mobile App,4854,14562
23852,1103,191,06-03-2024,3,Mobile App,2546,7638
23853,680,420,22-03-2024,3,Store,4412,13236
23854,4534,480,15-08-2023,1,Store,4339,4339
23855,3370,301,15-08-2024,2,Store,4030,8060
23856,4048,251,03-01-2022,1,Store,1145,1145
23857,2824,6,05-05-2022,3,Store,1861,5583
23858,10,262,23-02-2024,3,Store,2930,8790
23859,4254,91,06-07-2022,3,Web,1788,5364
23860,2832,194,19-05-2022,1,Store,3122,3122
23861,3948,329,04-05-2024,2,Web,1732,3464
23862,4217,64,12-03-2024,3,Mobile App,1311,3933
23863,2187,294,29-09-2024,1,Store,4608,4608
23864,674,453,03-11-2022,1,Mobile App,457,457
23865,2028,226,12-07-2023,1,Web,1540,1540
23866,1457,445,11-07-2022,1,Store,4926,4926
23867,44,334,01-09-2024,2,Web,4479,8958
23868,4912,458,15-07-2022,3,Store,3095,9285
23869,4194,63,18-12-2024,3,Store,3252,9756
23870,3610,367,10-03-2022,2,Store,1546,3092
23871,1895,497,08-03-2023,3,Store,2882,8646
23872,3782,71,10-06-2023,1,Web,2821,2821
23873,2287,20,19-04-2023,3,Web,3567,10701
23874,4571,459,29-08-2024,1,Mobile App,4124,4124
23875,2572,333,28-09-2023,2,Store,1396,2792
23876,1416,245,19-12-2024,3,Mobile App,1913,5739
23877,9,64,02-11-2022,3,Mobile App,1311,3933
23878,1863,465,30-08-2024,2,Mobile App,4564,9128
23879,1234,293,20-11-2023,1,Web,3219,3219
23880,3126,364,15-11-2023,3,Mobile App,580,1740
23881,4712,420,07-01-2022,1,Store,4412,4412
23882,2458,225,11-07-2022,3,Store,2146,6438
23883,10,266,18-12-2022,2,Store,3812,7624
23884,3005,162,06-08-2023,3,Mobile App,1318,3954
23885,4648,45,12-01-2024,1,Mobile App,3170,3170
23886,4976,319,17-05-2023,3,Mobile App,4538,13614
23887,268,269,12-05-2022,2,Store,2360,4720
23888,3862,25,01-10-2022,1,Web,2048,2048
23889,2715,383,26-04-2024,2,Mobile App,3498,6996
23890,4547,300,08-07-2024,1,Web,4060,4060
23891,2642,225,15-11-2023,1,Mobile App,2146,2146
23892,3807,74,11-07-2023,3,Web,909,2727
23893,1392,116,24-10-2022,2,Store,4438,8876
23894,1083,152,20-08-2024,2,Store,3540,7080
23895,294,69,26-05-2023,3,Mobile App,2891,8673
23896,4080,202,11-08-2022,1,Mobile App,3256,3256
23897,2836,487,29-12-2024,3,Store,2087,6261
23898,4965,303,21-07-2023,2,Web,2290,4580
23899,4206,91,01-08-2023,1,Web,1788,1788
23900,2155,50,28-09-2023,2,Store,1746,3492
23901,2345,372,16-04-2023,1,Mobile App,2965,2965
23902,3924,420,16-06-2023,1,Mobile App,4412,4412
23903,1855,289,29-01-2022,3,Mobile App,4926,14778
23904,3869,92,01-05-2023,2,Store,1873,3746
23905,3791,360,31-12-2023,3,Mobile App,2541,7623
23906,3033,235,30-12-2023,3,Mobile App,1811,5433
23907,845,387,16-05-2024,3,Web,3152,9456
23908,1708,415,13-01-2024,2,Store,1598,3196
23909,2008,316,11-07-2023,2,Mobile App,3575,7150
23910,1274,29,20-07-2022,1,Store,479,479
23911,4435,172,06-08-2024,1,Web,4629,4629
23912,2105,173,07-05-2024,1,Store,3397,3397
23913,2968,372,04-07-2023,1,Store,2965,2965
23914,4243,498,10-01-2023,3,Web,1429,4287
23915,4842,236,20-08-2023,1,Store,4381,4381
23916,1213,42,11-02-2022,2,Mobile App,2081,4162
23917,2296,149,22-11-2022,1,Store,3620,3620
23918,2198,288,20-01-2024,2,Mobile App,736,1472
23919,4810,412,10-06-2024,3,Web,3120,9360
23920,3285,213,27-05-2023,3,Mobile App,2151,6453
23921,2265,175,15-12-2023,2,Mobile App,4101,8202
23922,1611,99,09-05-2024,3,Web,1742,5226
23923,1419,478,01-09-2024,2,Mobile App,3896,7792
23924,1787,120,03-11-2024,2,Mobile App,4954,9908
23925,4400,303,18-05-2023,2,Store,2290,4580
23926,3483,17,27-09-2023,3,Mobile App,3399,10197
23927,1878,29,22-12-2022,1,Web,479,479
23928,2908,48,12-12-2023,3,Store,3590,10770
23929,380,386,24-09-2023,3,Store,2862,8586
23930,3301,289,01-07-2024,3,Mobile App,4926,14778
23931,694,128,20-05-2024,3,Store,484,1452
23932,3577,447,24-10-2023,3,Web,2159,6477
23933,4146,68,11-07-2023,1,Web,4161,4161
23934,1448,497,11-01-2022,1,Mobile App,2882,2882
23935,2391,39,23-04-2024,2,Mobile App,1216,2432
23936,1756,473,17-02-2024,1,Web,4752,4752
23937,3085,133,06-06-2022,3,Web,4562,13686
23938,1880,119,12-11-2022,2,Web,2145,4290
23939,2810,324,17-09-2023,3,Store,2393,7179
23940,848,52,11-06-2023,2,Mobile App,1783,3566
23941,2972,436,21-05-2024,3,Mobile App,1806,5418
23942,4062,413,04-10-2023,2,Web,1359,2718
23943,1196,421,09-04-2024,2,Web,4871,9742
23944,1513,136,08-05-2022,1,Mobile App,1829,1829
23945,3903,404,25-05-2023,2,Store,1626,3252
23946,3321,247,05-02-2023,1,Mobile App,3247,3247
23947,2458,169,09-03-2022,1,Mobile App,3111,3111
23948,3463,70,13-05-2022,1,Mobile App,1773,1773
23949,3451,36,22-07-2023,2,Web,3687,7374
23950,227,288,09-05-2023,1,Mobile App,736,736
23951,1808,5,01-05-2024,1,Mobile App,2531,2531
23952,4309,360,25-10-2023,2,Mobile App,2541,5082
23953,419,148,14-02-2022,2,Mobile App,2591,5182
23954,1876,237,06-04-2023,3,Store,4826,14478
23955,3156,68,22-05-2022,3,Store,4161,12483
23956,919,231,28-02-2023,2,Web,2092,4184
23957,4873,150,08-08-2022,1,Mobile App,404,404
23958,4055,481,28-02-2023,2,Web,1604,3208
23959,3819,415,07-10-2022,2,Mobile App,1598,3196
23960,4272,425,27-01-2024,3,Web,798,2394
23961,2632,221,02-01-2022,3,Mobile App,1123,3369
23962,3675,261,16-01-2023,2,Store,4684,9368
23963,1346,266,22-09-2023,1,Store,3812,3812
23964,4631,459,22-08-2022,2,Mobile App,4124,8248
23965,1830,114,01-06-2024,2,Web,4427,8854
23966,1664,165,05-08-2024,3,Mobile App,4006,12018
23967,4420,56,29-03-2022,1,Mobile App,3037,3037
23968,85,342,03-10-2024,3,Mobile App,979,2937
23969,3813,408,08-07-2022,1,Store,688,688
23970,887,469,06-10-2023,2,Web,2644,5288
23971,3340,356,08-03-2024,2,Store,978,1956
23972,4208,250,17-11-2023,1,Mobile App,381,381
23973,2676,243,04-10-2022,1,Web,4228,4228
23974,2798,400,20-01-2024,2,Web,1215,2430
23975,4148,2,03-08-2022,1,Store,4116,4116
23976,2132,143,04-04-2022,2,Mobile App,2778,5556
23977,3695,169,19-02-2023,1,Mobile App,3111,3111
23978,2760,63,06-03-2024,3,Web,3252,9756
23979,2779,433,16-11-2024,1,Store,2928,2928
23980,741,154,07-08-2022,3,Store,3692,11076
23981,2877,350,28-03-2024,3,Mobile App,3996,11988
23982,4521,255,24-08-2023,3,Store,3445,10335
23983,1712,66,21-08-2022,3,Web,3050,9150
23984,56,374,21-07-2024,3,Mobile App,606,1818
23985,3363,285,07-05-2022,3,Web,4859,14577
23986,2860,454,09-12-2022,3,Store,3017,9051
23987,807,188,13-07-2023,1,Mobile App,1908,1908
23988,3057,193,04-10-2024,1,Web,4371,4371
23989,4751,296,03-06-2023,3,Mobile App,4244,12732
23990,1007,11,19-08-2023,3,Mobile App,2356,7068
23991,4104,180,15-06-2022,3,Web,3117,9351
23992,1782,382,24-04-2023,1,Mobile App,2110,2110
23993,990,343,04-11-2023,1,Mobile App,4598,4598
23994,3934,90,08-06-2024,2,Mobile App,2640,5280
23995,3165,223,13-08-2023,2,Web,4107,8214
23996,3370,335,05-12-2024,2,Web,4454,8908
23997,2079,457,23-06-2024,1,Mobile App,3203,3203
23998,378,448,24-09-2023,1,Web,2488,2488
23999,2378,226,10-07-2023,1,Mobile App,1540,1540
24000,282,103,13-05-2022,1,Store,1025,1025
24001,4735,337,20-07-2024,3,Store,2504,7512
24002,2920,355,18-01-2024,2,Store,2842,5684
24003,4165,356,22-10-2024,2,Web,978,1956
24004,3595,387,24-02-2022,2,Mobile App,3152,6304
24005,1839,232,09-08-2023,3,Web,2034,6102
24006,4433,267,27-02-2023,3,Store,1195,3585
24007,2893,284,10-12-2023,2,Store,3317,6634
24008,215,190,21-10-2023,3,Mobile App,3967,11901
24009,4731,48,13-10-2024,1,Mobile App,3590,3590
24010,4519,284,29-10-2024,3,Mobile App,3317,9951
24011,2121,302,29-06-2022,2,Web,1703,3406
24012,3794,448,14-03-2023,2,Web,2488,4976
24013,2871,55,07-08-2024,3,Mobile App,1546,4638
24014,786,339,08-03-2024,1,Web,1652,1652
24015,938,119,03-10-2022,1,Web,2145,2145
24016,1690,2,17-09-2022,2,Store,4116,8232
24017,3712,224,07-12-2023,2,Store,3079,6158
24018,1257,236,25-12-2024,3,Mobile App,4381,13143
24019,3113,203,13-06-2024,1,Mobile App,3218,3218
24020,4535,144,02-12-2022,3,Mobile App,2810,8430
24021,1338,11,13-01-2023,2,Store,2356,4712
24022,270,259,03-03-2023,3,Web,1222,3666
24023,1491,439,13-08-2024,2,Web,4888,9776
24024,2122,298,26-11-2022,2,Store,491,982
24025,1681,157,06-05-2022,3,Mobile App,3812,11436
24026,4770,197,12-08-2022,3,Mobile App,1407,4221
24027,3854,92,15-08-2024,2,Mobile App,1873,3746
24028,410,415,26-10-2023,1,Mobile App,1598,1598
24029,1442,333,28-04-2023,1,Web,1396,1396
24030,2259,153,03-01-2023,2,Mobile App,3791,7582
24031,792,376,09-06-2022,3,Store,4517,13551
24032,360,134,13-02-2024,2,Mobile App,563,1126
24033,4678,444,31-03-2023,1,Web,471,471
24034,423,116,28-03-2023,2,Mobile App,4438,8876
24035,121,67,22-01-2024,2,Mobile App,2426,4852
24036,2221,150,19-02-2023,2,Web,404,808
24037,4130,256,13-07-2023,1,Store,2563,2563
24038,2966,41,10-03-2022,1,Web,4276,4276
24039,71,181,18-05-2022,3,Web,1016,3048
24040,4641,188,15-12-2024,3,Mobile App,1908,5724
24041,3693,39,10-08-2024,1,Web,1216,1216
24042,4631,311,11-03-2024,1,Mobile App,2587,2587
24043,3730,480,14-07-2023,2,Web,4339,8678
24044,14,414,23-04-2022,3,Web,4474,13422
24045,3901,327,10-04-2024,3,Mobile App,3380,10140
24046,3620,217,20-03-2022,2,Web,1627,3254
24047,271,130,07-04-2023,3,Web,1131,3393
24048,3125,264,03-09-2023,1,Mobile App,4263,4263
24049,1584,114,02-07-2023,1,Web,4427,4427
24050,4559,63,17-11-2023,1,Web,3252,3252
24051,523,443,12-04-2024,1,Mobile App,1471,1471
24052,2818,97,31-10-2023,2,Web,4975,9950
24053,4951,412,04-12-2023,3,Store,3120,9360
24054,2840,330,09-11-2024,2,Web,2817,5634
24055,443,422,20-12-2023,2,Web,3882,7764
24056,2084,18,08-02-2023,1,Web,3155,3155
24057,2928,446,05-08-2024,2,Mobile App,1443,2886
24058,1222,205,07-01-2024,2,Mobile App,3100,6200
24059,3450,213,11-07-2022,2,Store,2151,4302
24060,2441,97,15-12-2024,1,Mobile App,4975,4975
24061,2363,279,18-12-2024,2,Store,1472,2944
24062,4504,449,18-03-2024,1,Web,2793,2793
24063,895,236,19-10-2024,1,Web,4381,4381
24064,3903,380,21-02-2022,3,Web,1873,5619
24065,2254,168,29-01-2023,2,Web,1074,2148
24066,2011,60,30-01-2022,1,Store,1281,1281
24067,4994,85,15-06-2023,3,Store,1751,5253
24068,4191,261,15-08-2022,3,Web,4684,14052
24069,4636,355,15-12-2023,3,Web,2842,8526
24070,3216,402,15-10-2023,1,Mobile App,4189,4189
24071,4605,166,03-05-2022,1,Web,3957,3957
24072,2561,228,04-03-2024,2,Store,773,1546
24073,2847,367,15-03-2024,1,Store,1546,1546
24074,1046,413,07-09-2024,2,Mobile App,1359,2718
24075,4834,410,18-06-2023,1,Web,3632,3632
24076,2935,60,03-02-2023,3,Mobile App,1281,3843
24077,471,164,29-09-2022,1,Store,1490,1490
24078,4380,230,04-04-2022,2,Mobile App,3549,7098
24079,372,370,14-02-2022,2,Mobile App,491,982
24080,3404,82,22-11-2024,3,Store,1559,4677
24081,1404,157,08-03-2022,3,Web,3812,11436
24082,4603,415,06-06-2022,3,Mobile App,1598,4794
24083,3947,191,10-03-2024,2,Mobile App,2546,5092
24084,4076,362,07-02-2024,1,Store,1968,1968
24085,4674,397,31-07-2022,1,Store,1950,1950
24086,2521,244,16-03-2022,2,Mobile App,2915,5830
24087,1008,374,18-03-2022,2,Store,606,1212
24088,3347,242,12-09-2024,2,Web,477,954
24089,668,222,30-12-2022,2,Mobile App,3127,6254
24090,1447,455,02-01-2024,1,Web,2270,2270
24091,3967,379,16-04-2023,3,Store,358,1074
24092,1908,168,19-01-2024,1,Web,1074,1074
24093,2368,121,22-02-2023,2,Web,1736,3472
24094,2106,454,08-04-2022,3,Mobile App,3017,9051
24095,4369,2,08-12-2024,1,Store,4116,4116
24096,3030,118,25-12-2023,2,Store,1674,3348
24097,41,136,15-05-2022,2,Web,1829,3658
24098,4834,330,21-02-2024,2,Mobile App,2817,5634
24099,4805,127,01-07-2022,1,Mobile App,2143,2143
24100,126,241,02-08-2023,1,Web,2717,2717
24101,778,374,24-08-2023,1,Mobile App,606,606
24102,836,108,24-03-2023,2,Mobile App,3919,7838
24103,879,299,31-01-2022,1,Store,4312,4312
24104,4490,433,23-03-2023,3,Store,2928,8784
24105,4924,112,09-04-2023,3,Store,1004,3012
24106,837,406,31-05-2023,2,Store,1885,3770
24107,525,458,07-04-2022,3,Mobile App,3095,9285
24108,1252,500,10-10-2023,2,Web,4766,9532
24109,4242,163,18-03-2023,1,Mobile App,2253,2253
24110,735,275,28-11-2024,2,Web,3080,6160
24111,169,388,06-09-2024,2,Web,1241,2482
24112,1149,19,24-05-2023,1,Web,326,326
24113,300,233,28-02-2024,2,Mobile App,4242,8484
24114,3322,20,30-04-2023,2,Web,3567,7134
24115,522,241,19-12-2022,3,Store,2717,8151
24116,618,260,21-09-2023,2,Mobile App,4588,9176
24117,3585,49,04-06-2023,3,Web,4870,14610
24118,1718,154,12-04-2022,2,Web,3692,7384
24119,4602,3,25-11-2023,1,Web,3353,3353
24120,302,308,14-11-2024,1,Store,4549,4549
24121,653,478,29-08-2022,3,Store,3896,11688
24122,3302,384,22-07-2022,2,Store,3776,7552
24123,4160,292,27-10-2023,2,Store,3801,7602
24124,2638,169,07-05-2024,2,Store,3111,6222
24125,2280,198,16-05-2023,3,Mobile App,599,1797
24126,1623,179,06-11-2024,3,Mobile App,3065,9195
24127,4415,103,25-12-2023,3,Store,1025,3075
24128,1682,219,27-05-2024,3,Web,544,1632
24129,4925,16,29-05-2023,3,Mobile App,1093,3279
24130,92,47,11-07-2024,3,Store,1214,3642
24131,3707,336,17-04-2022,1,Store,1344,1344
24132,961,46,02-11-2023,1,Store,3882,3882
24133,4160,100,23-12-2022,2,Web,2276,4552
24134,844,183,08-01-2022,2,Mobile App,2011,4022
24135,219,354,05-03-2024,3,Mobile App,3509,10527
24136,704,487,15-02-2023,1,Store,2087,2087
24137,4715,216,21-07-2022,3,Mobile App,3897,11691
24138,247,380,22-04-2024,1,Web,1873,1873
24139,4038,423,23-05-2022,1,Web,1316,1316
24140,57,134,10-03-2023,1,Mobile App,563,563
24141,3960,340,14-07-2022,1,Web,1896,1896
24142,4853,317,23-08-2024,3,Store,910,2730
24143,1859,9,26-11-2022,3,Store,3538,10614
24144,1913,497,28-04-2024,3,Store,2882,8646
24145,4222,213,08-03-2023,1,Web,2151,2151
24146,267,139,14-07-2022,2,Store,2049,4098
24147,3483,496,15-03-2024,3,Mobile App,4942,14826
24148,1681,222,25-02-2023,3,Web,3127,9381
24149,3194,321,21-06-2024,2,Mobile App,4667,9334
24150,1532,91,28-11-2023,3,Store,1788,5364
24151,2007,378,28-09-2024,3,Web,4987,14961
24152,4706,315,22-09-2024,1,Web,1098,1098
24153,4565,112,19-06-2022,2,Mobile App,1004,2008
24154,4897,113,13-09-2022,2,Mobile App,4957,9914
24155,4229,198,29-01-2022,2,Mobile App,599,1198
24156,3451,374,18-01-2024,3,Mobile App,606,1818
24157,1020,491,03-04-2022,2,Web,3017,6034
24158,318,263,10-12-2024,1,Store,1467,1467
24159,1601,368,09-11-2023,2,Mobile App,2072,4144
24160,711,378,26-10-2022,2,Web,4987,9974
24161,3197,317,13-10-2023,1,Mobile App,910,910
24162,451,313,30-09-2022,3,Store,4272,12816
24163,1882,342,31-01-2023,1,Store,979,979
24164,1744,162,14-09-2024,1,Mobile App,1318,1318
24165,1324,84,12-10-2024,2,Mobile App,3532,7064
24166,3561,45,05-04-2022,2,Web,3170,6340
24167,2681,45,12-11-2023,2,Web,3170,6340
24168,4238,271,30-03-2022,2,Web,2687,5374
